x        m             v        
 78.81   78.431708265   1.000558615 
 78.82   78.441713851   1.000558534 
 78.83   78.451719436   1.000558452 
 78.84   78.461725020   1.000558371 
 78.85   78.471730603   1.000558290 
 78.86   78.481736185   1.000558208 
 78.87   78.491741767   1.000558127 
 78.88   78.501747348   1.000558046 
 78.89   78.511752928   1.000557964 
 78.90   78.521758507   1.000557883 
 78.91   78.531764086   1.000557802 
 78.92   78.541769663   1.000557721 
 78.93   78.551775240   1.000557640 
 78.94   78.561780816   1.000557559 
 78.95   78.571786391   1.000557477 
 78.96   78.581791966   1.000557396 
 78.97   78.591797539   1.000557315 
 78.98   78.601803112   1.000557234 
 78.99   78.611808684   1.000557153 
 79.00   78.621814255   1.000557072 
 79.01   78.631819825   1.000556991 
 79.02   78.641825395   1.000556910 
 79.03   78.651830964   1.000556829 
 79.04   78.661836531   1.000556748 
 79.05   78.671842098   1.000556668 
 79.06   78.681847665   1.000556587 
 79.07   78.691853230   1.000556506 
 79.08   78.701858795   1.000556425 
 79.09   78.711864359   1.000556344 
 79.10   78.721869922   1.000556263 
 79.11   78.731875484   1.000556183 
 79.12   78.741881045   1.000556102 
 79.13   78.751886606   1.000556021 
 79.14   78.761892166   1.000555940 
 79.15   78.771897725   1.000555860 
 79.16   78.781903283   1.000555779 
 79.17   78.791908840   1.000555699 
 79.18   78.801914397   1.000555618 
 79.19   78.811919953   1.000555537 
 79.20   78.821925508   1.000555457 
 79.21   78.831931062   1.000555376 
 79.22   78.841936615   1.000555296 
 79.23   78.851942168   1.000555215 
 79.24   78.861947720   1.000555135 
 79.25   78.871953271   1.000555054 
 79.26   78.881958821   1.000554974 
 79.27   78.891964370   1.000554894 
 79.28   78.901969919   1.000554813 
 79.29   78.911975466   1.000554733 
 79.30   78.921981013   1.000554652 
 79.31   78.931986559   1.000554572 
 79.32   78.941992105   1.000554492 
 79.33   78.951997649   1.000554412 
 79.34   78.962003193   1.000554331 
 79.35   78.972008736   1.000554251 
 79.36   78.982014278   1.000554171 
 79.37   78.992019819   1.000554091 
 79.38   79.002025360   1.000554011 
 79.39   79.012030899   1.000553930 
 79.40   79.022036438   1.000553850 
 79.41   79.032041976   1.000553770 
 79.42   79.042047514   1.000553690 
 79.43   79.052053050   1.000553610 
 79.44   79.062058586   1.000553530 
 79.45   79.072064121   1.000553450 
 79.46   79.082069655   1.000553370 
 79.47   79.092075188   1.000553290 
 79.48   79.102080721   1.000553210 
 79.49   79.112086252   1.000553130 
 79.50   79.122091783   1.000553050 
 79.51   79.132097313   1.000552971 
 79.52   79.142102843   1.000552891 
 79.53   79.152108371   1.000552811 
 79.54   79.162113899   1.000552731 
 79.55   79.172119426   1.000552651 
 79.56   79.182124952   1.000552571 
 79.57   79.192130477   1.000552492 
 79.58   79.202136002   1.000552412 
 79.59   79.212141526   1.000552332 
 79.60   79.222147048   1.000552253 
 79.61   79.232152571   1.000552173 
 79.62   79.242158092   1.000552093 
 79.63   79.252163612   1.000552014 
 79.64   79.262169132   1.000551934 
 79.65   79.272174651   1.000551855 
 79.66   79.282180169   1.000551775 
 79.67   79.292185687   1.000551696 
 79.68   79.302191203   1.000551616 
 79.69   79.312196719   1.000551537 
 79.70   79.322202234   1.000551457 
 79.71   79.332207748   1.000551378 
 79.72   79.342213261   1.000551298 
 79.73   79.352218774   1.000551219 
 79.74   79.362224286   1.000551139 
 79.75   79.372229797   1.000551060 
 79.76   79.382235307   1.000550981 
 79.77   79.392240816   1.000550901 
 79.78   79.402246325   1.000550822 
 79.79   79.412251833   1.000550743 
 79.80   79.422257340   1.000550664 
 79.81   79.432262846   1.000550584 
 79.82   79.442268352   1.000550505 
 79.83   79.452273856   1.000550426 
 79.84   79.462279360   1.000550347 
 79.85   79.472284863   1.000550268 
 79.86   79.482290366   1.000550189 
 79.87   79.492295867   1.000550110 
 79.88   79.502301368   1.000550031 
 79.89   79.512306868   1.000549951 
 79.90   79.522312367   1.000549872 
 79.91   79.532317865   1.000549793 
 79.92   79.542323363   1.000549714 
 79.93   79.552328859   1.000549635 
 79.94   79.562334355   1.000549557 
 79.95   79.572339850   1.000549478 
 79.96   79.582345345   1.000549399 
 79.97   79.592350838   1.000549320 
 79.98   79.602356331   1.000549241 
 79.99   79.612361823   1.000549162 
 80.00   79.622367315   1.000549083 
 80.01   79.632372805   1.000549005 
 80.02   79.642378295   1.000548926 
 80.03   79.652383783   1.000548847 
 80.04   79.662389272   1.000548768 
 80.05   79.672394759   1.000548690 
 80.06   79.682400245   1.000548611 
 80.07   79.692405731   1.000548532 
 80.08   79.702411216   1.000548454 
 80.09   79.712416700   1.000548375 
 80.10   79.722422183   1.000548296 
 80.11   79.732427666   1.000548218 
 80.12   79.742433148   1.000548139 
 80.13   79.752438629   1.000548061 
 80.14   79.762444109   1.000547982 
 80.15   79.772449588   1.000547904 
 80.16   79.782455067   1.000547825 
 80.17   79.792460545   1.000547747 
 80.18   79.802466022   1.000547668 
 80.19   79.812471498   1.000547590 
 80.20   79.822476974   1.000547512 
 80.21   79.832482449   1.000547433 
 80.22   79.842487923   1.000547355 
 80.23   79.852493396   1.000547277 
 80.24   79.862498868   1.000547198 
 80.25   79.872504340   1.000547120 
 80.26   79.882509810   1.000547042 
 80.27   79.892515280   1.000546964 
 80.28   79.902520750   1.000546885 
 80.29   79.912526218   1.000546807 
 80.30   79.922531686   1.000546729 
 80.31   79.932537153   1.000546651 
 80.32   79.942542619   1.000546573 
 80.33   79.952548084   1.000546495 
 80.34   79.962553549   1.000546416 
 80.35   79.972559013   1.000546338 
 80.36   79.982564476   1.000546260 
 80.37   79.992569938   1.000546182 
 80.38   80.002575399   1.000546104 
 80.39   80.012580860   1.000546026 
 80.40   80.022586320   1.000545948 
 80.41   80.032591779   1.000545870 
 80.42   80.042597237   1.000545793 
 80.43   80.052602695   1.000545715 
 80.44   80.062608151   1.000545637 
 80.45   80.072613607   1.000545559 
 80.46   80.082619063   1.000545481 
 80.47   80.092624517   1.000545403 
 80.48   80.102629971   1.000545325 
 80.49   80.112635424   1.000545248 
 80.50   80.122640876   1.000545170 
 80.51   80.132646327   1.000545092 
 80.52   80.142651777   1.000545014 
 80.53   80.152657227   1.000544937 
 80.54   80.162662676   1.000544859 
 80.55   80.172668124   1.000544781 
 80.56   80.182673572   1.000544704 
 80.57   80.192679018   1.000544626 
 80.58   80.202684464   1.000544549 
 80.59   80.212689909   1.000544471 
 80.60   80.222695354   1.000544394 
 80.61   80.232700797   1.000544316 
 80.62   80.242706240   1.000544239 
 80.63   80.252711682   1.000544161 
 80.64   80.262717123   1.000544084 
 80.65   80.272722564   1.000544006 
 80.66   80.282728003   1.000543929 
 80.67   80.292733442   1.000543851 
 80.68   80.302738880   1.000543774 
 80.69   80.312744318   1.000543697 
 80.70   80.322749754   1.000543619 
 80.71   80.332755190   1.000543542 
 80.72   80.342760625   1.000543465 
 80.73   80.352766060   1.000543387 
 80.74   80.362771493   1.000543310 
 80.75   80.372776926   1.000543233 
 80.76   80.382782358   1.000543156 
 80.77   80.392787789   1.000543079 
 80.78   80.402793219   1.000543001 
 80.79   80.412798649   1.000542924 
 80.80   80.422804078   1.000542847 
 80.81   80.432809506   1.000542770 
 80.82   80.442814933   1.000542693 
 80.83   80.452820360   1.000542616 
 80.84   80.462825785   1.000542539 
 80.85   80.472831210   1.000542462 
 80.86   80.482836635   1.000542385 
 80.87   80.492842058   1.000542308 
 80.88   80.502847481   1.000542231 
 80.89   80.512852903   1.000542154 
 80.90   80.522858324   1.000542077 
 80.91   80.532863744   1.000542000 
 80.92   80.542869164   1.000541923 
 80.93   80.552874583   1.000541846 
 80.94   80.562880001   1.000541770 
 80.95   80.572885418   1.000541693 
 80.96   80.582890835   1.000541616 
 80.97   80.592896250   1.000541539 
 80.98   80.602901665   1.000541462 
 80.99   80.612907080   1.000541386 
 81.00   80.622912493   1.000541309 
 81.01   80.632917906   1.000541232 
 81.02   80.642923318   1.000541156 
 81.03   80.652928729   1.000541079 
 81.04   80.662934139   1.000541002 
 81.05   80.672939549   1.000540926 
 81.06   80.682944958   1.000540849 
 81.07   80.692950366   1.000540773 
 81.08   80.702955773   1.000540696 
 81.09   80.712961180   1.000540620 
 81.10   80.722966586   1.000540543 
 81.11   80.732971991   1.000540467 
 81.12   80.742977395   1.000540390 
 81.13   80.752982799   1.000540314 
 81.14   80.762988201   1.000540237 
 81.15   80.772993603   1.000540161 
 81.16   80.782999005   1.000540084 
 81.17   80.793004405   1.000540008 
 81.18   80.803009805   1.000539932 
 81.19   80.813015204   1.000539855 
 81.20   80.823020602   1.000539779 
 81.21   80.833025999   1.000539703 
 81.22   80.843031396   1.000539627 
 81.23   80.853036792   1.000539550 
 81.24   80.863042187   1.000539474 
 81.25   80.873047581   1.000539398 
 81.26   80.883052975   1.000539322 
 81.27   80.893058368   1.000539246 
 81.28   80.903063760   1.000539169 
 81.29   80.913069151   1.000539093 
 81.30   80.923074542   1.000539017 
 81.31   80.933079931   1.000538941 
 81.32   80.943085320   1.000538865 
 81.33   80.953090709   1.000538789 
 81.34   80.963096096   1.000538713 
 81.35   80.973101483   1.000538637 
 81.36   80.983106869   1.000538561 
 81.37   80.993112254   1.000538485 
 81.38   81.003117639   1.000538409 
 81.39   81.013123022   1.000538333 
 81.40   81.023128405   1.000538257 
 81.41   81.033133788   1.000538182 
 81.42   81.043139169   1.000538106 
 81.43   81.053144550   1.000538030 
 81.44   81.063149930   1.000537954 
 81.45   81.073155309   1.000537878 
 81.46   81.083160687   1.000537803 
 81.47   81.093166065   1.000537727 
 81.48   81.103171442   1.000537651 
 81.49   81.113176818   1.000537575 
 81.50   81.123182193   1.000537500 
 81.51   81.133187568   1.000537424 
 81.52   81.143192942   1.000537348 
 81.53   81.153198315   1.000537273 
 81.54   81.163203687   1.000537197 
 81.55   81.173209059   1.000537122 
 81.56   81.183214430   1.000537046 
 81.57   81.193219800   1.000536970 
 81.58   81.203225169   1.000536895 
 81.59   81.213230538   1.000536819 
 81.60   81.223235905   1.000536744 
 81.61   81.233241272   1.000536668 
 81.62   81.243246639   1.000536593 
 81.63   81.253252004   1.000536518 
 81.64   81.263257369   1.000536442 
 81.65   81.273262733   1.000536367 
 81.66   81.283268096   1.000536291 
 81.67   81.293273459   1.000536216 
 81.68   81.303278821   1.000536141 
 81.69   81.313284182   1.000536065 
 81.70   81.323289542   1.000535990 
 81.71   81.333294902   1.000535915 
 81.72   81.343300260   1.000535840 
 81.73   81.353305618   1.000535764 
 81.74   81.363310976   1.000535689 
 81.75   81.373316332   1.000535614 
 81.76   81.383321688   1.000535539 
 81.77   81.393327043   1.000535464 
 81.78   81.403332397   1.000535389 
 81.79   81.413337751   1.000535313 
 81.80   81.423343103   1.000535238 
 81.81   81.433348455   1.000535163 
 81.82   81.443353807   1.000535088 
 81.83   81.453359157   1.000535013 
 81.84   81.463364507   1.000534938 
 81.85   81.473369856   1.000534863 
 81.86   81.483375204   1.000534788 
 81.87   81.493380552   1.000534713 
 81.88   81.503385899   1.000534638 
 81.89   81.513391245   1.000534563 
 81.90   81.523396590   1.000534489 
 81.91   81.533401934   1.000534414 
 81.92   81.543407278   1.000534339 
 81.93   81.553412621   1.000534264 
 81.94   81.563417963   1.000534189 
 81.95   81.573423305   1.000534114 
 81.96   81.583428646   1.000534040 
 81.97   81.593433986   1.000533965 
 81.98   81.603439325   1.000533890 
 81.99   81.613444663   1.000533815 
 82.00   81.623450001   1.000533741 
 82.01   81.633455338   1.000533666 
 82.02   81.643460675   1.000533591 
 82.03   81.653466010   1.000533517 
 82.04   81.663471345   1.000533442 
 82.05   81.673476679   1.000533368 
 82.06   81.683482012   1.000533293 
 82.07   81.693487345   1.000533219 
 82.08   81.703492677   1.000533144 
 82.09   81.713498008   1.000533069 
 82.10   81.723503338   1.000532995 
 82.11   81.733508668   1.000532921 
 82.12   81.743513996   1.000532846 
 82.13   81.753519325   1.000532772 
 82.14   81.763524652   1.000532697 
 82.15   81.773529978   1.000532623 
 82.16   81.783535304   1.000532548 
 82.17   81.793540629   1.000532474 
 82.18   81.803545954   1.000532400 
 82.19   81.813551277   1.000532325 
 82.20   81.823556600   1.000532251 
 82.21   81.833561922   1.000532177 
 82.22   81.843567244   1.000532103 
 82.23   81.853572565   1.000532028 
 82.24   81.863577884   1.000531954 
 82.25   81.873583204   1.000531880 
 82.26   81.883588522   1.000531806 
 82.27   81.893593840   1.000531732 
 82.28   81.903599157   1.000531658 
 82.29   81.913604473   1.000531583 
 82.30   81.923609788   1.000531509 
 82.31   81.933615103   1.000531435 
 82.32   81.943620417   1.000531361 
 82.33   81.953625730   1.000531287 
 82.34   81.963631043   1.000531213 
 82.35   81.973636355   1.000531139 
 82.36   81.983641666   1.000531065 
 82.37   81.993646976   1.000530991 
 82.38   82.003652285   1.000530917 
 82.39   82.013657594   1.000530843 
 82.40   82.023662902   1.000530769 
 82.41   82.033668210   1.000530696 
 82.42   82.043673516   1.000530622 
 82.43   82.053678822   1.000530548 
 82.44   82.063684127   1.000530474 
 82.45   82.073689431   1.000530400 
 82.46   82.083694735   1.000530326 
 82.47   82.093700038   1.000530253 
 82.48   82.103705340   1.000530179 
 82.49   82.113710642   1.000530105 
 82.50   82.123715942   1.000530031 
 82.51   82.133721242   1.000529958 
 82.52   82.143726541   1.000529884 
 82.53   82.153731840   1.000529810 
 82.54   82.163737138   1.000529737 
 82.55   82.173742435   1.000529663 
 82.56   82.183747731   1.000529590 
 82.57   82.193753026   1.000529516 
 82.58   82.203758321   1.000529443 
 82.59   82.213763615   1.000529369 
 82.60   82.223768909   1.000529295 
 82.61   82.233774201   1.000529222 
 82.62   82.243779493   1.000529149 
 82.63   82.253784784   1.000529075 
 82.64   82.263790075   1.000529002 
 82.65   82.273795364   1.000528928 
 82.66   82.283800653   1.000528855 
 82.67   82.293805941   1.000528781 
 82.68   82.303811229   1.000528708 
 82.69   82.313816515   1.000528635 
 82.70   82.323821801   1.000528561 
 82.71   82.333827087   1.000528488 
 82.72   82.343832371   1.000528415 
 82.73   82.353837655   1.000528342 
 82.74   82.363842938   1.000528268 
 82.75   82.373848220   1.000528195 
 82.76   82.383853502   1.000528122 
 82.77   82.393858783   1.000528049 
 82.78   82.403864063   1.000527976 
 82.79   82.413869342   1.000527902 
 82.80   82.423874621   1.000527829 
 82.81   82.433879899   1.000527756 
 82.82   82.443885176   1.000527683 
 82.83   82.453890453   1.000527610 
 82.84   82.463895728   1.000527537 
 82.85   82.473901003   1.000527464 
 82.86   82.483906278   1.000527391 
 82.87   82.493911551   1.000527318 
 82.88   82.503916824   1.000527245 
 82.89   82.513922096   1.000527172 
 82.90   82.523927367   1.000527099 
 82.91   82.533932638   1.000527026 
 82.92   82.543937908   1.000526953 
 82.93   82.553943177   1.000526880 
 82.94   82.563948445   1.000526808 
 82.95   82.573953713   1.000526735 
 82.96   82.583958980   1.000526662 
 82.97   82.593964246   1.000526589 
 82.98   82.603969512   1.000526516 
 82.99   82.613974777   1.000526444 
 83.00   82.623980041   1.000526371 
 83.01   82.633985304   1.000526298 
 83.02   82.643990567   1.000526225 
 83.03   82.653995829   1.000526153 
 83.04   82.664001090   1.000526080 
 83.05   82.674006350   1.000526007 
 83.06   82.684011610   1.000525935 
 83.07   82.694016869   1.000525862 
 83.08   82.704022127   1.000525789 
 83.09   82.714027385   1.000525717 
 83.10   82.724032642   1.000525644 
 83.11   82.734037898   1.000525572 
 83.12   82.744043153   1.000525499 
 83.13   82.754048408   1.000525427 
 83.14   82.764053662   1.000525354 
 83.15   82.774058915   1.000525282 
 83.16   82.784064167   1.000525209 
 83.17   82.794069419   1.000525137 
 83.18   82.804074670   1.000525065 
 83.19   82.814079920   1.000524992 
 83.20   82.824085170   1.000524920 
 83.21   82.834090419   1.000524848 
 83.22   82.844095667   1.000524775 
 83.23   82.854100914   1.000524703 
 83.24   82.864106161   1.000524631 
 83.25   82.874111407   1.000524558 
 83.26   82.884116652   1.000524486 
 83.27   82.894121896   1.000524414 
 83.28   82.904127140   1.000524342 
 83.29   82.914132383   1.000524269 
 83.30   82.924137626   1.000524197 
 83.31   82.934142867   1.000524125 
 83.32   82.944148108   1.000524053 
 83.33   82.954153348   1.000523981 
 83.34   82.964158588   1.000523909 
 83.35   82.974163826   1.000523837 
 83.36   82.984169064   1.000523765 
 83.37   82.994174302   1.000523693 
 83.38   83.004179538   1.000523621 
 83.39   83.014184774   1.000523549 
 83.40   83.024190009   1.000523477 
 83.41   83.034195244   1.000523405 
 83.42   83.044200477   1.000523333 
 83.43   83.054205710   1.000523261 
 83.44   83.064210943   1.000523189 
 83.45   83.074216174   1.000523117 
 83.46   83.084221405   1.000523045 
 83.47   83.094226635   1.000522973 
 83.48   83.104231864   1.000522901 
 83.49   83.114237093   1.000522829 
 83.50   83.124242321   1.000522758 
 83.51   83.134247548   1.000522686 
 83.52   83.144252775   1.000522614 
 83.53   83.154258000   1.000522542 
 83.54   83.164263226   1.000522471 
 83.55   83.174268450   1.000522399 
 83.56   83.184273674   1.000522327 
 83.57   83.194278896   1.000522256 
 83.58   83.204284119   1.000522184 
 83.59   83.214289340   1.000522112 
 83.60   83.224294561   1.000522041 
 83.61   83.234299781   1.000521969 
 83.62   83.244305000   1.000521898 
 83.63   83.254310219   1.000521826 
 83.64   83.264315437   1.000521754 
 83.65   83.274320654   1.000521683 
 83.66   83.284325870   1.000521611 
 83.67   83.294331086   1.000521540 
 83.68   83.304336301   1.000521468 
 83.69   83.314341516   1.000521397 
 83.70   83.324346729   1.000521326 
 83.71   83.334351942   1.000521254 
 83.72   83.344357154   1.000521183 
 83.73   83.354362366   1.000521111 
 83.74   83.364367576   1.000521040 
 83.75   83.374372787   1.000520969 
 83.76   83.384377996   1.000520897 
 83.77   83.394383204   1.000520826 
 83.78   83.404388412   1.000520755 
 83.79   83.414393620   1.000520684 
 83.80   83.424398826   1.000520612 
 83.81   83.434404032   1.000520541 
 83.82   83.444409237   1.000520470 
 83.83   83.454414441   1.000520399 
 83.84   83.464419645   1.000520328 
 83.85   83.474424848   1.000520256 
 83.86   83.484430050   1.000520185 
 83.87   83.494435251   1.000520114 
 83.88   83.504440452   1.000520043 
 83.89   83.514445652   1.000519972 
 83.90   83.524450852   1.000519901 
 83.91   83.534456050   1.000519830 
 83.92   83.544461248   1.000519759 
 83.93   83.554466446   1.000519688 
 83.94   83.564471642   1.000519617 
 83.95   83.574476838   1.000519546 
 83.96   83.584482033   1.000519475 
 83.97   83.594487227   1.000519404 
 83.98   83.604492421   1.000519333 
 83.99   83.614497614   1.000519262 
 84.00   83.624502806   1.000519191 
 84.01   83.634507998   1.000519120 
 84.02   83.644513189   1.000519050 
 84.03   83.654518379   1.000518979 
 84.04   83.664523568   1.000518908 
 84.05   83.674528757   1.000518837 
 84.06   83.684533945   1.000518766 
 84.07   83.694539132   1.000518696 
 84.08   83.704544319   1.000518625 
 84.09   83.714549505   1.000518554 
 84.10   83.724554690   1.000518484 
 84.11   83.734559875   1.000518413 
 84.12   83.744565058   1.000518342 
 84.13   83.754570241   1.000518272 
 84.14   83.764575424   1.000518201 
 84.15   83.774580605   1.000518130 
 84.16   83.784585786   1.000518060 
 84.17   83.794590967   1.000517989 
 84.18   83.804596146   1.000517919 
 84.19   83.814601325   1.000517848 
 84.20   83.824606503   1.000517778 
 84.21   83.834611681   1.000517707 
 84.22   83.844616857   1.000517637 
 84.23   83.854622033   1.000517566 
 84.24   83.864627209   1.000517496 
 84.25   83.874632383   1.000517425 
 84.26   83.884637557   1.000517355 
 84.27   83.894642730   1.000517285 
 84.28   83.904647903   1.000517214 
 84.29   83.914653075   1.000517144 
 84.30   83.924658246   1.000517074 
 84.31   83.934663416   1.000517003 
 84.32   83.944668586   1.000516933 
 84.33   83.954673755   1.000516863 
 84.34   83.964678923   1.000516792 
 84.35   83.974684091   1.000516722 
 84.36   83.984689257   1.000516652 
 84.37   83.994694424   1.000516582 
 84.38   84.004699589   1.000516512 
 84.39   84.014704754   1.000516441 
 84.40   84.024709918   1.000516371 
 84.41   84.034715081   1.000516301 
 84.42   84.044720244   1.000516231 
 84.43   84.054725406   1.000516161 
 84.44   84.064730567   1.000516091 
 84.45   84.074735728   1.000516021 
 84.46   84.084740888   1.000515951 
 84.47   84.094746047   1.000515881 
 84.48   84.104751205   1.000515811 
 84.49   84.114756363   1.000515741 
 84.50   84.124761520   1.000515671 
 84.51   84.134766676   1.000515601 
 84.52   84.144771832   1.000515531 
 84.53   84.154776987   1.000515461 
 84.54   84.164782141   1.000515391 
 84.55   84.174787295   1.000515321 
 84.56   84.184792448   1.000515251 
 84.57   84.194797600   1.000515182 
 84.58   84.204802751   1.000515112 
 84.59   84.214807902   1.000515042 
 84.60   84.224813052   1.000514972 
 84.61   84.234818201   1.000514902 
 84.62   84.244823350   1.000514833 
 84.63   84.254828498   1.000514763 
 84.64   84.264833645   1.000514693 
 84.65   84.274838792   1.000514624 
 84.66   84.284843938   1.000514554 
 84.67   84.294849083   1.000514484 
 84.68   84.304854228   1.000514415 
 84.69   84.314859371   1.000514345 
 84.70   84.324864514   1.000514275 
 84.71   84.334869657   1.000514206 
 84.72   84.344874799   1.000514136 
 84.73   84.354879940   1.000514067 
 84.74   84.364885080   1.000513997 
 84.75   84.374890220   1.000513928 
 84.76   84.384895358   1.000513858 
 84.77   84.394900497   1.000513789 
 84.78   84.404905634   1.000513719 
 84.79   84.414910771   1.000513650 
 84.80   84.424915907   1.000513580 
 84.81   84.434921043   1.000513511 
 84.82   84.444926177   1.000513441 
 84.83   84.454931312   1.000513372 
 84.84   84.464936445   1.000513303 
 84.85   84.474941578   1.000513233 
 84.86   84.484946710   1.000513164 
 84.87   84.494951841   1.000513095 
 84.88   84.504956971   1.000513025 
 84.89   84.514962101   1.000512956 
 84.90   84.524967231   1.000512887 
 84.91   84.534972359   1.000512818 
 84.92   84.544977487   1.000512748 
 84.93   84.554982614   1.000512679 
 84.94   84.564987740   1.000512610 
 84.95   84.574992866   1.000512541 
 84.96   84.584997991   1.000512472 
 84.97   84.595003116   1.000512403 
 84.98   84.605008239   1.000512334 
 84.99   84.615013362   1.000512264 
 85.00   84.625018485   1.000512195 
 85.01   84.635023606   1.000512126 
 85.02   84.645028727   1.000512057 
 85.03   84.655033847   1.000511988 
 85.04   84.665038967   1.000511919 
 85.05   84.675044086   1.000511850 
 85.06   84.685049204   1.000511781 
 85.07   84.695054321   1.000511712 
 85.08   84.705059438   1.000511643 
 85.09   84.715064554   1.000511574 
 85.10   84.725069670   1.000511506 
 85.11   84.735074784   1.000511437 
 85.12   84.745079898   1.000511368 
 85.13   84.755085012   1.000511299 
 85.14   84.765090124   1.000511230 
 85.15   84.775095236   1.000511161 
 85.16   84.785100348   1.000511093 
 85.17   84.795105458   1.000511024 
 85.18   84.805110568   1.000510955 
 85.19   84.815115677   1.000510886 
 85.20   84.825120786   1.000510818 
 85.21   84.835125894   1.000510749 
 85.22   84.845131001   1.000510680 
 85.23   84.855136107   1.000510612 
 85.24   84.865141213   1.000510543 
 85.25   84.875146318   1.000510474 
 85.26   84.885151423   1.000510406 
 85.27   84.895156526   1.000510337 
 85.28   84.905161629   1.000510268 
 85.29   84.915166732   1.000510200 
 85.30   84.925171833   1.000510131 
 85.31   84.935176934   1.000510063 
 85.32   84.945182035   1.000509994 
 85.33   84.955187134   1.000509926 
 85.34   84.965192233   1.000509857 
 85.35   84.975197331   1.000509789 
 85.36   84.985202429   1.000509720 
 85.37   84.995207526   1.000509652 
 85.38   85.005212622   1.000509584 
 85.39   85.015217717   1.000509515 
 85.40   85.025222812   1.000509447 
 85.41   85.035227906   1.000509378 
 85.42   85.045233000   1.000509310 
 85.43   85.055238092   1.000509242 
 85.44   85.065243185   1.000509173 
 85.45   85.075248276   1.000509105 
 85.46   85.085253367   1.000509037 
 85.47   85.095258457   1.000508969 
 85.48   85.105263546   1.000508900 
 85.49   85.115268635   1.000508832 
 85.50   85.125273723   1.000508764 
 85.51   85.135278810   1.000508696 
 85.52   85.145283897   1.000508628 
 85.53   85.155288983   1.000508560 
 85.54   85.165294068   1.000508491 
 85.55   85.175299152   1.000508423 
 85.56   85.185304236   1.000508355 
 85.57   85.195309319   1.000508287 
 85.58   85.205314402   1.000508219 
 85.59   85.215319484   1.000508151 
 85.60   85.225324565   1.000508083 
 85.61   85.235329646   1.000508015 
 85.62   85.245334725   1.000507947 
 85.63   85.255339804   1.000507879 
 85.64   85.265344883   1.000507811 
 85.65   85.275349961   1.000507743 
 85.66   85.285355038   1.000507675 
 85.67   85.295360114   1.000507607 
 85.68   85.305365190   1.000507539 
 85.69   85.315370265   1.000507472 
 85.70   85.325375339   1.000507404 
 85.71   85.335380413   1.000507336 
 85.72   85.345385486   1.000507268 
 85.73   85.355390558   1.000507200 
 85.74   85.365395630   1.000507132 
 85.75   85.375400701   1.000507065 
 85.76   85.385405771   1.000506997 
 85.77   85.395410841   1.000506929 
 85.78   85.405415910   1.000506861 
 85.79   85.415420978   1.000506794 
 85.80   85.425426046   1.000506726 
 85.81   85.435431113   1.000506658 
 85.82   85.445436179   1.000506591 
 85.83   85.455441245   1.000506523 
 85.84   85.465446309   1.000506456 
 85.85   85.475451374   1.000506388 
 85.86   85.485456437   1.000506320 
 85.87   85.495461500   1.000506253 
 85.88   85.505466562   1.000506185 
 85.89   85.515471624   1.000506118 
 85.90   85.525476685   1.000506050 
 85.91   85.535481745   1.000505983 
 85.92   85.545486804   1.000505915 
 85.93   85.555491863   1.000505848 
 85.94   85.565496921   1.000505780 
 85.95   85.575501979   1.000505713 
 85.96   85.585507035   1.000505645 
 85.97   85.595512092   1.000505578 
 85.98   85.605517147   1.000505511 
 85.99   85.615522202   1.000505443 
 86.00   85.625527256   1.000505376 
 86.01   85.635532309   1.000505309 
 86.02   85.645537362   1.000505241 
 86.03   85.655542414   1.000505174 
 86.04   85.665547466   1.000505107 
 86.05   85.675552516   1.000505040 
 86.06   85.685557566   1.000504972 
 86.07   85.695562616   1.000504905 
 86.08   85.705567664   1.000504838 
 86.09   85.715572713   1.000504771 
 86.10   85.725577760   1.000504704 
 86.11   85.735582807   1.000504636 
 86.12   85.745587853   1.000504569 
 86.13   85.755592898   1.000504502 
 86.14   85.765597943   1.000504435 
 86.15   85.775602987   1.000504368 
 86.16   85.785608030   1.000504301 
 86.17   85.795613073   1.000504234 
 86.18   85.805618115   1.000504167 
 86.19   85.815623156   1.000504100 
 86.20   85.825628197   1.000504033 
 86.21   85.835633237   1.000503966 
 86.22   85.845638276   1.000503899 
 86.23   85.855643315   1.000503832 
 86.24   85.865648353   1.000503765 
 86.25   85.875653390   1.000503698 
 86.26   85.885658427   1.000503631 
 86.27   85.895663463   1.000503564 
 86.28   85.905668498   1.000503497 
 86.29   85.915673533   1.000503431 
 86.30   85.925678566   1.000503364 
 86.31   85.935683600   1.000503297 
 86.32   85.945688632   1.000503230 
 86.33   85.955693664   1.000503163 
 86.34   85.965698696   1.000503097 
 86.35   85.975703726   1.000503030 
 86.36   85.985708756   1.000502963 
 86.37   85.995713786   1.000502896 
 86.38   86.005718814   1.000502830 
 86.39   86.015723842   1.000502763 
 86.40   86.025728869   1.000502696 
 86.41   86.035733896   1.000502630 
 86.42   86.045738922   1.000502563 
 86.43   86.055743947   1.000502496 
 86.44   86.065748972   1.000502430 
 86.45   86.075753996   1.000502363 
 86.46   86.085759019   1.000502297 
 86.47   86.095764042   1.000502230 
 86.48   86.105769064   1.000502164 
 86.49   86.115774085   1.000502097 
 86.50   86.125779106   1.000502031 
 86.51   86.135784126   1.000501964 
 86.52   86.145789145   1.000501898 
 86.53   86.155794164   1.000501831 
 86.54   86.165799182   1.000501765 
 86.55   86.175804199   1.000501698 
 86.56   86.185809216   1.000501632 
 86.57   86.195814232   1.000501566 
