x        m             v        
87.30   86.993774997   1.000706343 
87.31   87.003782060   1.000706245 
87.32   87.013789122   1.000706147 
87.33   87.023796183   1.000706050 
87.34   87.033803243   1.000705952 
87.35   87.043810302   1.000705855 
87.36   87.053817360   1.000705757 
87.37   87.063824417   1.000705660 
87.38   87.073831473   1.000705562 
87.39   87.083838529   1.000705465 
87.40   87.093845583   1.000705367 
87.41   87.103852636   1.000705270 
87.42   87.113859688   1.000705173 
87.43   87.123866739   1.000705075 
87.44   87.133873790   1.000704978 
87.45   87.143880839   1.000704881 
87.46   87.153887887   1.000704783 
87.47   87.163894935   1.000704686 
87.48   87.173901981   1.000704589 
87.49   87.183909026   1.000704492 
87.50   87.193916071   1.000704395 
87.51   87.203923114   1.000704298 
87.52   87.213930157   1.000704200 
87.53   87.223937198   1.000704103 
87.54   87.233944239   1.000704006 
87.55   87.243951278   1.000703909 
87.56   87.253958317   1.000703812 
87.57   87.263965355   1.000703715 
87.58   87.273972391   1.000703618 
87.59   87.283979427   1.000703521 
87.60   87.293986462   1.000703424 
87.61   87.303993496   1.000703328 
87.62   87.314000528   1.000703231 
87.63   87.324007560   1.000703134 
87.64   87.334014591   1.000703037 
87.65   87.344021621   1.000702940 
87.66   87.354028650   1.000702844 
87.67   87.364035678   1.000702747 
87.68   87.374042705   1.000702650 
87.69   87.384049731   1.000702553 
87.70   87.394056756   1.000702457 
87.71   87.404063780   1.000702360 
87.72   87.414070803   1.000702263 
87.73   87.424077825   1.000702167 
87.74   87.434084846   1.000702070 
87.75   87.444091867   1.000701974 
87.76   87.454098886   1.000701877 
87.77   87.464105904   1.000701781 
87.78   87.474112921   1.000701684 
87.79   87.484119938   1.000701588 
87.80   87.494126953   1.000701491 
87.81   87.504133968   1.000701395 
87.82   87.514140981   1.000701299 
87.83   87.524147994   1.000701202 
87.84   87.534155005   1.000701106 
87.85   87.544162016   1.000701010 
87.86   87.554169025   1.000700913 
87.87   87.564176034   1.000700817 
87.88   87.574183042   1.000700721 
87.89   87.584190048   1.000700625 
87.90   87.594197054   1.000700528 
87.91   87.604204059   1.000700432 
87.92   87.614211063   1.000700336 
87.93   87.624218066   1.000700240 
87.94   87.634225068   1.000700144 
87.95   87.644232069   1.000700048 
87.96   87.654239069   1.000699952 
87.97   87.664246068   1.000699856 
87.98   87.674253066   1.000699760 
87.99   87.684260063   1.000699664 
88.00   87.694267059   1.000699568 
88.01   87.704274054   1.000699472 
88.02   87.714281048   1.000699376 
88.03   87.724288042   1.000699280 
88.04   87.734295034   1.000699184 
88.05   87.744302025   1.000699089 
88.06   87.754309016   1.000698993 
88.07   87.764316005   1.000698897 
88.08   87.774322994   1.000698801 
88.09   87.784329981   1.000698706 
88.10   87.794336968   1.000698610 
88.11   87.804343953   1.000698514 
88.12   87.814350938   1.000698419 
88.13   87.824357922   1.000698323 
88.14   87.834364905   1.000698227 
88.15   87.844371886   1.000698132 
88.16   87.854378867   1.000698036 
88.17   87.864385847   1.000697941 
88.18   87.874392826   1.000697845 
88.19   87.884399804   1.000697750 
88.20   87.894406781   1.000697654 
88.21   87.904413757   1.000697559 
88.22   87.914420732   1.000697463 
88.23   87.924427706   1.000697368 
88.24   87.934434680   1.000697272 
88.25   87.944441652   1.000697177 
88.26   87.954448623   1.000697082 
88.27   87.964455593   1.000696987 
88.28   87.974462563   1.000696891 
88.29   87.984469531   1.000696796 
88.30   87.994476499   1.000696701 
88.31   88.004483465   1.000696606 
88.32   88.014490431   1.000696510 
88.33   88.024497395   1.000696415 
88.34   88.034504359   1.000696320 
88.35   88.044511322   1.000696225 
88.36   88.054518284   1.000696130 
88.37   88.064525244   1.000696035 
88.38   88.074532204   1.000695940 
88.39   88.084539163   1.000695845 
88.40   88.094546121   1.000695750 
88.41   88.104553078   1.000695655 
88.42   88.114560034   1.000695560 
88.43   88.124566989   1.000695465 
88.44   88.134573944   1.000695370 
88.45   88.144580897   1.000695275 
88.46   88.154587849   1.000695181 
88.47   88.164594801   1.000695086 
88.48   88.174601751   1.000694991 
88.49   88.184608700   1.000694896 
88.50   88.194615649   1.000694801 
88.51   88.204622596   1.000694707 
88.52   88.214629543   1.000694612 
88.53   88.224636489   1.000694517 
88.54   88.234643433   1.000694423 
88.55   88.244650377   1.000694328 
88.56   88.254657320   1.000694233 
88.57   88.264664262   1.000694139 
88.58   88.274671203   1.000694044 
88.59   88.284678143   1.000693950 
88.60   88.294685082   1.000693855 
88.61   88.304692020   1.000693761 
88.62   88.314698957   1.000693666 
88.63   88.324705893   1.000693572 
88.64   88.334712828   1.000693477 
88.65   88.344719763   1.000693383 
88.66   88.354726696   1.000693289 
88.67   88.364733628   1.000693194 
88.68   88.374740560   1.000693100 
88.69   88.384747490   1.000693006 
88.70   88.394754420   1.000692912 
88.71   88.404761349   1.000692817 
88.72   88.414768276   1.000692723 
88.73   88.424775203   1.000692629 
88.74   88.434782129   1.000692535 
88.75   88.444789054   1.000692440 
88.76   88.454795978   1.000692346 
88.77   88.464802901   1.000692252 
88.78   88.474809823   1.000692158 
88.79   88.484816744   1.000692064 
88.80   88.494823664   1.000691970 
88.81   88.504830583   1.000691876 
88.82   88.514837502   1.000691782 
88.83   88.524844419   1.000691688 
88.84   88.534851335   1.000691594 
88.85   88.544858251   1.000691500 
88.86   88.554865165   1.000691406 
88.87   88.564872079   1.000691312 
88.88   88.574878992   1.000691219 
88.89   88.584885903   1.000691125 
88.90   88.594892814   1.000691031 
88.91   88.604899724   1.000690937 
88.92   88.614906633   1.000690843 
88.93   88.624913541   1.000690750 
88.94   88.634920448   1.000690656 
88.95   88.644927354   1.000690562 
88.96   88.654934259   1.000690469 
88.97   88.664941163   1.000690375 
88.98   88.674948067   1.000690281 
88.99   88.684954969   1.000690188 
89.00   88.694961870   1.000690094 
89.01   88.704968771   1.000690001 
89.02   88.714975670   1.000689907 
89.03   88.724982569   1.000689814 
89.04   88.734989467   1.000689720 
89.05   88.744996363   1.000689627 
89.06   88.755003259   1.000689533 
89.07   88.765010154   1.000689440 
89.08   88.775017048   1.000689346 
89.09   88.785023941   1.000689253 
89.10   88.795030833   1.000689160 
89.11   88.805037724   1.000689066 
89.12   88.815044614   1.000688973 
89.13   88.825051504   1.000688880 
89.14   88.835058392   1.000688787 
89.15   88.845065279   1.000688693 
89.16   88.855072166   1.000688600 
89.17   88.865079051   1.000688507 
89.18   88.875085936   1.000688414 
89.19   88.885092820   1.000688321 
89.20   88.895099702   1.000688228 
89.21   88.905106584   1.000688135 
89.22   88.915113465   1.000688042 
89.23   88.925120345   1.000687948 
89.24   88.935127224   1.000687855 
89.25   88.945134102   1.000687762 
89.26   88.955140979   1.000687670 
89.27   88.965147855   1.000687577 
89.28   88.975154731   1.000687484 
89.29   88.985161605   1.000687391 
89.30   88.995168479   1.000687298 
89.31   89.005175351   1.000687205 
89.32   89.015182223   1.000687112 
89.33   89.025189093   1.000687019 
89.34   89.035195963   1.000686927 
89.35   89.045202832   1.000686834 
89.36   89.055209700   1.000686741 
89.37   89.065216567   1.000686648 
89.38   89.075223433   1.000686556 
89.39   89.085230298   1.000686463 
89.40   89.095237162   1.000686370 
89.41   89.105244025   1.000686278 
89.42   89.115250888   1.000686185 
89.43   89.125257749   1.000686093 
89.44   89.135264609   1.000686000 
89.45   89.145271469   1.000685907 
89.46   89.155278328   1.000685815 
89.47   89.165285185   1.000685722 
89.48   89.175292042   1.000685630 
89.49   89.185298898   1.000685538 
89.50   89.195305753   1.000685445 
89.51   89.205312607   1.000685353 
89.52   89.215319460   1.000685260 
89.53   89.225326312   1.000685168 
89.54   89.235333163   1.000685076 
89.55   89.245340013   1.000684983 
89.56   89.255346863   1.000684891 
89.57   89.265353711   1.000684799 
89.58   89.275360559   1.000684707 
89.59   89.285367405   1.000684614 
89.60   89.295374251   1.000684522 
89.61   89.305381096   1.000684430 
89.62   89.315387940   1.000684338 
89.63   89.325394783   1.000684246 
89.64   89.335401625   1.000684154 
89.65   89.345408466   1.000684062 
89.66   89.355415306   1.000683970 
89.67   89.365422145   1.000683878 
89.68   89.375428983   1.000683786 
89.69   89.385435821   1.000683694 
89.70   89.395442657   1.000683602 
89.71   89.405449493   1.000683510 
89.72   89.415456327   1.000683418 
89.73   89.425463161   1.000683326 
89.74   89.435469994   1.000683234 
89.75   89.445476826   1.000683142 
89.76   89.455483657   1.000683050 
89.77   89.465490487   1.000682958 
89.78   89.475497316   1.000682867 
89.79   89.485504144   1.000682775 
89.80   89.495510971   1.000682683 
89.81   89.505517798   1.000682591 
89.82   89.515524623   1.000682500 
89.83   89.525531448   1.000682408 
89.84   89.535538271   1.000682316 
89.85   89.545545094   1.000682225 
89.86   89.555551916   1.000682133 
89.87   89.565558737   1.000682042 
89.88   89.575565557   1.000681950 
89.89   89.585572376   1.000681859 
89.90   89.595579194   1.000681767 
89.91   89.605586011   1.000681676 
89.92   89.615592827   1.000681584 
89.93   89.625599643   1.000681493 
89.94   89.635606457   1.000681401 
89.95   89.645613271   1.000681310 
89.96   89.655620084   1.000681218 
89.97   89.665626895   1.000681127 
89.98   89.675633706   1.000681036 
89.99   89.685640516   1.000680944 
90.00   89.695647325   1.000680853 
90.01   89.705654133   1.000680762 
90.02   89.715660940   1.000680671 
90.03   89.725667746   1.000680579 
90.04   89.735674552   1.000680488 
90.05   89.745681356   1.000680397 
90.06   89.755688160   1.000680306 
90.07   89.765694962   1.000680215 
90.08   89.775701764   1.000680124 
90.09   89.785708565   1.000680033 
90.10   89.795715365   1.000679942 
90.11   89.805722164   1.000679851 
90.12   89.815728962   1.000679760 
90.13   89.825735759   1.000679669 
90.14   89.835742555   1.000679578 
90.15   89.845749350   1.000679487 
90.16   89.855756145   1.000679396 
90.17   89.865762938   1.000679305 
90.18   89.875769731   1.000679214 
90.19   89.885776523   1.000679123 
90.20   89.895783313   1.000679032 
90.21   89.905790103   1.000678941 
90.22   89.915796892   1.000678851 
90.23   89.925803680   1.000678760 
90.24   89.935810467   1.000678669 
90.25   89.945817254   1.000678578 
90.26   89.955824039   1.000678488 
90.27   89.965830823   1.000678397 
90.28   89.975837607   1.000678306 
90.29   89.985844389   1.000678216 
90.30   89.995851171   1.000678125 
90.31   90.005857952   1.000678034 
90.32   90.015864732   1.000677944 
90.33   90.025871511   1.000677853 
90.34   90.035878289   1.000677763 
90.35   90.045885066   1.000677672 
90.36   90.055891842   1.000677582 
90.37   90.065898618   1.000677491 
90.38   90.075905392   1.000677401 
90.39   90.085912166   1.000677310 
90.40   90.095918938   1.000677220 
90.41   90.105925710   1.000677130 
90.42   90.115932481   1.000677039 
90.43   90.125939251   1.000676949 
90.44   90.135946020   1.000676859 
90.45   90.145952788   1.000676768 
90.46   90.155959555   1.000676678 
90.47   90.165966322   1.000676588 
90.48   90.175973087   1.000676498 
90.49   90.185979852   1.000676408 
90.50   90.195986615   1.000676317 
90.51   90.205993378   1.000676227 
90.52   90.216000140   1.000676137 
90.53   90.226006901   1.000676047 
90.54   90.236013661   1.000675957 
90.55   90.246020420   1.000675867 
90.56   90.256027178   1.000675777 
90.57   90.266033935   1.000675687 
90.58   90.276040692   1.000675597 
90.59   90.286047447   1.000675507 
90.60   90.296054202   1.000675417 
90.61   90.306060956   1.000675327 
90.62   90.316067708   1.000675237 
90.63   90.326074460   1.000675147 
90.64   90.336081211   1.000675057 
90.65   90.346087962   1.000674967 
90.66   90.356094711   1.000674878 
90.67   90.366101459   1.000674788 
90.68   90.376108207   1.000674698 
90.69   90.386114953   1.000674608 
90.70   90.396121699   1.000674518 
90.71   90.406128443   1.000674429 
90.72   90.416135187   1.000674339 
90.73   90.426141930   1.000674249 
90.74   90.436148672   1.000674160 
90.75   90.446155413   1.000674070 
90.76   90.456162154   1.000673981 
90.77   90.466168893   1.000673891 
90.78   90.476175631   1.000673801 
90.79   90.486182369   1.000673712 
90.80   90.496189106   1.000673622 
90.81   90.506195841   1.000673533 
90.82   90.516202576   1.000673443 
90.83   90.526209310   1.000673354 
90.84   90.536216043   1.000673265 
90.85   90.546222776   1.000673175 
90.86   90.556229507   1.000673086 
90.87   90.566236237   1.000672996 
90.88   90.576242967   1.000672907 
90.89   90.586249696   1.000672818 
90.90   90.596256423   1.000672728 
90.91   90.606263150   1.000672639 
90.92   90.616269876   1.000672550 
90.93   90.626276601   1.000672461 
90.94   90.636283325   1.000672371 
90.95   90.646290048   1.000672282 
90.96   90.656296771   1.000672193 
90.97   90.666303492   1.000672104 
90.98   90.676310213   1.000672015 
90.99   90.686316933   1.000671926 
91.00   90.696323651   1.000671837 
91.01   90.706330369   1.000671748 
91.02   90.716337086   1.000671659 
91.03   90.726343803   1.000671570 
91.04   90.736350518   1.000671481 
91.05   90.746357232   1.000671392 
91.06   90.756363946   1.000671303 
91.07   90.766370658   1.000671214 
91.08   90.776377370   1.000671125 
91.09   90.786384081   1.000671036 
91.10   90.796390791   1.000670947 
91.11   90.806397500   1.000670858 
91.12   90.816404208   1.000670769 
91.13   90.826410915   1.000670681 
91.14   90.836417621   1.000670592 
91.15   90.846424327   1.000670503 
91.16   90.856431031   1.000670414 
91.17   90.866437735   1.000670326 
91.18   90.876444438   1.000670237 
91.19   90.886451140   1.000670148 
91.20   90.896457841   1.000670060 
91.21   90.906464541   1.000669971 
91.22   90.916471240   1.000669882 
91.23   90.926477939   1.000669794 
91.24   90.936484636   1.000669705 
91.25   90.946491333   1.000669617 
91.26   90.956498029   1.000669528 
91.27   90.966504723   1.000669440 
91.28   90.976511417   1.000669351 
91.29   90.986518110   1.000669263 
91.30   90.996524803   1.000669174 
91.31   91.006531494   1.000669086 
91.32   91.016538184   1.000668997 
91.33   91.026544874   1.000668909 
91.34   91.036551563   1.000668821 
91.35   91.046558250   1.000668732 
91.36   91.056564937   1.000668644 
91.37   91.066571623   1.000668556 
91.38   91.076578308   1.000668468 
91.39   91.086584993   1.000668379 
91.40   91.096591676   1.000668291 
91.41   91.106598358   1.000668203 
91.42   91.116605040   1.000668115 
91.43   91.126611721   1.000668027 
91.44   91.136618400   1.000667938 
91.45   91.146625079   1.000667850 
91.46   91.156631757   1.000667762 
91.47   91.166638435   1.000667674 
91.48   91.176645111   1.000667586 
91.49   91.186651786   1.000667498 
91.50   91.196658461   1.000667410 
91.51   91.206665135   1.000667322 
91.52   91.216671807   1.000667234 
91.53   91.226678479   1.000667146 
91.54   91.236685150   1.000667058 
91.55   91.246691820   1.000666970 
91.56   91.256698490   1.000666882 
91.57   91.266705158   1.000666795 
91.58   91.276711826   1.000666707 
91.59   91.286718492   1.000666619 
91.60   91.296725158   1.000666531 
91.61   91.306731823   1.000666443 
91.62   91.316738487   1.000666356 
91.63   91.326745150   1.000666268 
91.64   91.336751812   1.000666180 
91.65   91.346758474   1.000666092 
91.66   91.356765134   1.000666005 
91.67   91.366771794   1.000665917 
91.68   91.376778452   1.000665830 
91.69   91.386785110   1.000665742 
91.70   91.396791767   1.000665654 
91.71   91.406798423   1.000665567 
91.72   91.416805079   1.000665479 
91.73   91.426811733   1.000665392 
91.74   91.436818386   1.000665304 
91.75   91.446825039   1.000665217 
91.76   91.456831691   1.000665129 
91.77   91.466838342   1.000665042 
91.78   91.476844992   1.000664954 
91.79   91.486851641   1.000664867 
91.80   91.496858289   1.000664780 
91.81   91.506864936   1.000664692 
91.82   91.516871583   1.000664605 
91.83   91.526878228   1.000664518 
91.84   91.536884873   1.000664430 
91.85   91.546891517   1.000664343 
91.86   91.556898160   1.000664256 
91.87   91.566904802   1.000664169 
91.88   91.576911443   1.000664081 
91.89   91.586918084   1.000663994 
91.90   91.596924723   1.000663907 
91.91   91.606931362   1.000663820 
91.92   91.616938000   1.000663733 
91.93   91.626944636   1.000663646 
91.94   91.636951273   1.000663559 
91.95   91.646957908   1.000663472 
91.96   91.656964542   1.000663385 
91.97   91.666971175   1.000663298 
91.98   91.676977808   1.000663211 
91.99   91.686984440   1.000663124 
92.00   91.696991070   1.000663037 
92.01   91.706997700   1.000662950 
92.02   91.717004329   1.000662863 
92.03   91.727010958   1.000662776 
92.04   91.737017585   1.000662689 
92.05   91.747024211   1.000662602 
92.06   91.757030837   1.000662515 
92.07   91.767037462   1.000662429 
92.08   91.777044085   1.000662342 
92.09   91.787050708   1.000662255 
92.10   91.797057331   1.000662168 
92.11   91.807063952   1.000662082 
92.12   91.817070572   1.000661995 
92.13   91.827077192   1.000661908 
92.14   91.837083810   1.000661821 
92.15   91.847090428   1.000661735 
92.16   91.857097045   1.000661648 
92.17   91.867103661   1.000661562 
92.18   91.877110276   1.000661475 
92.19   91.887116891   1.000661389 
92.20   91.897123504   1.000661302 
92.21   91.907130117   1.000661215 
92.22   91.917136728   1.000661129 
92.23   91.927143339   1.000661042 
92.24   91.937149949   1.000660956 
92.25   91.947156558   1.000660870 
92.26   91.957163167   1.000660783 
92.27   91.967169774   1.000660697 
92.28   91.977176381   1.000660610 
92.29   91.987182986   1.000660524 
92.30   91.997189591   1.000660438 
92.31   92.007196195   1.000660351 
92.32   92.017202798   1.000660265 
92.33   92.027209400   1.000660179 
92.34   92.037216002   1.000660093 
92.35   92.047222602   1.000660006 
92.36   92.057229202   1.000659920 
92.37   92.067235801   1.000659834 
92.38   92.077242398   1.000659748 
92.39   92.087248996   1.000659662 
92.40   92.097255592   1.000659576 
92.41   92.107262187   1.000659490 
92.42   92.117268781   1.000659403 
92.43   92.127275375   1.000659317 
92.44   92.137281968   1.000659231 
92.45   92.147288560   1.000659145 
92.46   92.157295151   1.000659059 
92.47   92.167301741   1.000658973 
92.48   92.177308330   1.000658887 
92.49   92.187314919   1.000658801 
92.50   92.197321506   1.000658716 
92.51   92.207328093   1.000658630 
92.52   92.217334679   1.000658544 
92.53   92.227341264   1.000658458 
92.54   92.237347848   1.000658372 
92.55   92.247354431   1.000658286 
92.56   92.257361014   1.000658200 
92.57   92.267367595   1.000658115 
92.58   92.277374176   1.000658029 
92.59   92.287380756   1.000657943 
92.60   92.297387335   1.000657857 
92.61   92.307393913   1.000657772 
92.62   92.317400490   1.000657686 
92.63   92.327407067   1.000657600 
92.64   92.337413642   1.000657515 
92.65   92.347420217   1.000657429 
92.66   92.357426791   1.000657344 
92.67   92.367433364   1.000657258 
92.68   92.377439936   1.000657173 
92.69   92.387446507   1.000657087 
92.70   92.397453078   1.000657002 
92.71   92.407459647   1.000656916 
92.72   92.417466216   1.000656831 
92.73   92.427472784   1.000656745 
92.74   92.437479351   1.000656660 
92.75   92.447485917   1.000656574 
92.76   92.457492483   1.000656489 
92.77   92.467499047   1.000656404 
92.78   92.477505611   1.000656318 
92.79   92.487512173   1.000656233 
92.80   92.497518735   1.000656148 
92.81   92.507525296   1.000656062 
92.82   92.517531856   1.000655977 
92.83   92.527538416   1.000655892 
92.84   92.537544974   1.000655807 
92.85   92.547551532   1.000655721 
92.86   92.557558089   1.000655636 
92.87   92.567564645   1.000655551 
92.88   92.577571200   1.000655466 
92.89   92.587577754   1.000655381 
92.90   92.597584307   1.000655296 
92.91   92.607590860   1.000655211 
92.92   92.617597412   1.000655126 
92.93   92.627603962   1.000655040 
92.94   92.637610512   1.000654955 
92.95   92.647617062   1.000654870 
92.96   92.657623610   1.000654785 
92.97   92.667630157   1.000654701 
92.98   92.677636704   1.000654616 
92.99   92.687643250   1.000654531 
93.00   92.697649794   1.000654446 
93.01   92.707656338   1.000654361 
93.02   92.717662882   1.000654276 
93.03   92.727669424   1.000654191 
93.04   92.737675965   1.000654106 
93.05   92.747682506   1.000654022 
93.06   92.757689046   1.000653937 
93.07   92.767695585   1.000653852 
93.08   92.777702123   1.000653767 
93.09   92.787708660   1.000653683 
93.10   92.797715197   1.000653598 
93.11   92.807721732   1.000653513 
93.12   92.817728267   1.000653429 
93.13   92.827734801   1.000653344 
93.14   92.837741334   1.000653259 
93.15   92.847747866   1.000653175 
93.16   92.857754397   1.000653090 
93.17   92.867760928   1.000653006 
93.18   92.877767457   1.000652921 
93.19   92.887773986   1.000652837 
93.20   92.897780514   1.000652752 
93.21   92.907787041   1.000652668 
93.22   92.917793567   1.000652583 
93.23   92.927800093   1.000652499 
93.24   92.937806617   1.000652414 
93.25   92.947813141   1.000652330 
93.26   92.957819664   1.000652246 
93.27   92.967826186   1.000652161 
93.28   92.977832707   1.000652077 
93.29   92.987839228   1.000651993 
93.30   92.997845747   1.000651908 
93.31   93.007852266   1.000651824 
93.32   93.017858784   1.000651740 
93.33   93.027865301   1.000651655 
93.34   93.037871817   1.000651571 
93.35   93.047878332   1.000651487 
93.36   93.057884846   1.000651403 
93.37   93.067891360   1.000651319 
93.38   93.077897873   1.000651235 
93.39   93.087904385   1.000651150 
93.40   93.097910896   1.000651066 
93.41   93.107917406   1.000650982 
93.42   93.117923915   1.000650898 
93.43   93.127930424   1.000650814 
93.44   93.137936932   1.000650730 
93.45   93.147943439   1.000650646 
93.46   93.157949945   1.000650562 
93.47   93.167956450   1.000650478 
93.48   93.177962954   1.000650394 
93.49   93.187969458   1.000650310 
93.50   93.197975960   1.000650227 
93.51   93.207982462   1.000650143 
93.52   93.217988963   1.000650059 
93.53   93.227995463   1.000649975 
93.54   93.238001963   1.000649891 
93.55   93.248008461   1.000649807 
93.56   93.258014959   1.000649724 
93.57   93.268021456   1.000649640 
93.58   93.278027952   1.000649556 
93.59   93.288034447   1.000649472 
93.60   93.298040941   1.000649389 
93.61   93.308047435   1.000649305 
93.62   93.318053927   1.000649221 
93.63   93.328060419   1.000649138 
93.64   93.338066910   1.000649054 
93.65   93.348073400   1.000648970 
93.66   93.358079889   1.000648887 
93.67   93.368086378   1.000648803 
93.68   93.378092865   1.000648720 
93.69   93.388099352   1.000648636 
93.70   93.398105838   1.000648553 
93.71   93.408112323   1.000648469 
93.72   93.418118808   1.000648386 
93.73   93.428125291   1.000648302 
93.74   93.438131774   1.000648219 
93.75   93.448138255   1.000648136 
93.76   93.458144736   1.000648052 
93.77   93.468151216   1.000647969 
93.78   93.478157696   1.000647885 
93.79   93.488164174   1.000647802 
93.80   93.498170652   1.000647719 
93.81   93.508177129   1.000647636 
93.82   93.518183604   1.000647552 
93.83   93.528190080   1.000647469 
93.84   93.538196554   1.000647386 
93.85   93.548203027   1.000647303 
93.86   93.558209500   1.000647219 
93.87   93.568215972   1.000647136 
93.88   93.578222443   1.000647053 
93.89   93.588228913   1.000646970 
93.90   93.598235382   1.000646887 
93.91   93.608241851   1.000646804 
93.92   93.618248318   1.000646721 
93.93   93.628254785   1.000646638 
93.94   93.638261251   1.000646555 
93.95   93.648267716   1.000646472 
93.96   93.658274180   1.000646389 
93.97   93.668280644   1.000646306 
93.98   93.678287106   1.000646223 
93.99   93.688293568   1.000646140 
94.00   93.698300029   1.000646057 
94.01   93.708306489   1.000645974 
94.02   93.718312949   1.000645891 
94.03   93.728319407   1.000645808 
94.04   93.738325865   1.000645725 
94.05   93.748332322   1.000645643 
94.06   93.758338778   1.000645560 
94.07   93.768345233   1.000645477 
94.08   93.778351687   1.000645394 
94.09   93.788358141   1.000645312 
94.10   93.798364593   1.000645229 
94.11   93.808371045   1.000645146 
94.12   93.818377496   1.000645063 
94.13   93.828383947   1.000644981 
94.14   93.838390396   1.000644898 
94.15   93.848396845   1.000644816 
94.16   93.858403292   1.000644733 
94.17   93.868409739   1.000644650 
94.18   93.878416185   1.000644568 
94.19   93.888422631   1.000644485 
94.20   93.898429075   1.000644403 
94.21   93.908435519   1.000644320 
94.22   93.918441961   1.000644238 
94.23   93.928448403   1.000644155 
94.24   93.938454845   1.000644073 
94.25   93.948461285   1.000643990 
94.26   93.958467724   1.000643908 
94.27   93.968474163   1.000643826 
94.28   93.978480601   1.000643743 
94.29   93.988487038   1.000643661 
94.30   93.998493474   1.000643579 
94.31   94.008499909   1.000643496 
94.32   94.018506344   1.000643414 
94.33   94.028512778   1.000643332 
94.34   94.038519211   1.000643249 
94.35   94.048525643   1.000643167 
94.36   94.058532074   1.000643085 
94.37   94.068538504   1.000643003 
94.38   94.078544934   1.000642921 
94.39   94.088551363   1.000642838 
94.40   94.098557791   1.000642756 
94.41   94.108564218   1.000642674 
94.42   94.118570644   1.000642592 
94.43   94.128577070   1.000642510 
94.44   94.138583495   1.000642428 
94.45   94.148589918   1.000642346 
94.46   94.158596341   1.000642264 
94.47   94.168602764   1.000642182 
94.48   94.178609185   1.000642100 
94.49   94.188615606   1.000642018 
94.50   94.198622025   1.000641936 
94.51   94.208628444   1.000641854 
94.52   94.218634863   1.000641772 
94.53   94.228641280   1.000641690 
94.54   94.238647696   1.000641608 
94.55   94.248654112   1.000641527 
94.56   94.258660527   1.000641445 
94.57   94.268666941   1.000641363 
94.58   94.278673354   1.000641281 
94.59   94.288679766   1.000641199 
94.60   94.298686178   1.000641118 
94.61   94.308692589   1.000641036 
94.62   94.318698999   1.000640954 
94.63   94.328705408   1.000640872 
94.64   94.338711816   1.000640791 
94.65   94.348718224   1.000640709 
94.66   94.358724630   1.000640627 
94.67   94.368731036   1.000640546 
94.68   94.378737441   1.000640464 
94.69   94.388743846   1.000640383 
94.70   94.398750249   1.000640301 
94.71   94.408756652   1.000640220 
94.72   94.418763053   1.000640138 
94.73   94.428769454   1.000640057 
94.74   94.438775855   1.000639975 
94.75   94.448782254   1.000639894 
94.76   94.458788652   1.000639812 
94.77   94.468795050   1.000639731 
94.78   94.478801447   1.000639649 
94.79   94.488807843   1.000639568 
94.80   94.498814238   1.000639487 
94.81   94.508820633   1.000639405 
94.82   94.518827026   1.000639324 
94.83   94.528833419   1.000639243 
94.84   94.538839811   1.000639161 
94.85   94.548846203   1.000639080 
94.86   94.558852593   1.000638999 
94.87   94.568858983   1.000638917 
94.88   94.578865371   1.000638836 
94.89   94.588871759   1.000638755 
94.90   94.598878146   1.000638674 
94.91   94.608884533   1.000638593 
94.92   94.618890918   1.000638512 
94.93   94.628897303   1.000638430 
94.94   94.638903687   1.000638349 
94.95   94.648910070   1.000638268 
94.96   94.658916452   1.000638187 
94.97   94.668922834   1.000638106 
94.98   94.678929214   1.000638025 
94.99   94.688935594   1.000637944 
95.00   94.698941973   1.000637863 
95.01   94.708948351   1.000637782 
95.02   94.718954729   1.000637701 
95.03   94.728961105   1.000637620 
95.04   94.738967481   1.000637539 
95.05   94.748973856   1.000637458 
95.06   94.758980230   1.000637378 
95.07   94.768986604   1.000637297 
95.08   94.778992976   1.000637216 
95.09   94.788999348   1.000637135 
95.10   94.799005719   1.000637054 
95.11   94.809012089   1.000636973 
95.12   94.819018459   1.000636893 
95.13   94.829024827   1.000636812 
95.14   94.839031195   1.000636731 
95.15   94.849037562   1.000636650 
95.16   94.859043928   1.000636570 
95.17   94.869050293   1.000636489 
95.18   94.879056658   1.000636408 
95.19   94.889063021   1.000636328 
95.20   94.899069384   1.000636247 
95.21   94.909075746   1.000636167 
95.22   94.919082107   1.000636086 
95.23   94.929088468   1.000636005 
95.24   94.939094828   1.000635925 
95.25   94.949101186   1.000635844 
95.26   94.959107544   1.000635764 
95.27   94.969113902   1.000635683 
95.28   94.979120258   1.000635603 
95.29   94.989126614   1.000635522 
95.30   94.999132969   1.000635442 
95.31   95.009139323   1.000635362 
95.32   95.019145676   1.000635281 
95.33   95.029152028   1.000635201 
95.34   95.039158380   1.000635120 
95.35   95.049164731   1.000635040 
95.36   95.059171081   1.000634960 
95.37   95.069177430   1.000634880 
95.38   95.079183778   1.000634799 
95.39   95.089190126   1.000634719 
95.40   95.099196473   1.000634639 
95.41   95.109202819   1.000634559 
95.42   95.119209164   1.000634478 
95.43   95.129215508   1.000634398 
95.44   95.139221852   1.000634318 
95.45   95.149228194   1.000634238 
95.46   95.159234536   1.000634158 
95.47   95.169240878   1.000634078 
95.48   95.179247218   1.000633997 
95.49   95.189253558   1.000633917 
95.50   95.199259896   1.000633837 
95.51   95.209266234   1.000633757 
95.52   95.219272572   1.000633677 
